fund number,Date,Return,F1,F2,F3,F4,F5,F6,F7,F8
8264,20150824,-2.2267,-4.05,-3.54,-3.03,-3.72,-3.82,-4.71,-0.01,-0.05
8264,20150825,0.6211,0.7,-0.28,-0.2,-0.66,-1.16,-1.61,0.91,0.87
8264,20150826,-1.4403,2.13,1.84,1.3,3.08,2.88,2.76,0.47,1.15
8264,20150827,3.1315,1.96,1.97,2.08,2.25,2.71,3.77,-2.13,2.13
8264,20150828,1.8219,1.66,1.3,1.28,0.4,0.41,0.79,-1.62,1.03
8264,20150831,1.7893,-0.14,0.79,1.45,-1.07,-0.33,0.4,-1.81,-0.45
8264,20150901,-2.5391,-2.24,-1.86,-1.79,-2.72,-2.92,-3.52,0.87,-0.07
8264,20150902,0.2004,1.54,1.03,0.46,2.03,1.26,1.22,1.05,0.5
8264,20150903,0.6,-0.44,-0.02,0.35,0.26,0.44,0.73,-0.74,0.06
8264,20150904,-0.994,0.04,-0.33,-0.35,-1.11,-1.4,-1.55,0.73,-0.27
8264,20150908,0.8032,1.99,1.77,0.86,2.72,2.5,2.24,0.91,0.46
8264,20150909,-1.1952,-0.92,-0.81,-0.84,-1.24,-1.09,-1.38,0.31,0.07
8264,20150910,1.0081,0.63,0.34,0.2,0.34,0.15,0.4,0.31,-0.13
8264,20150911,-0.1996,0.44,0.03,-0.2,0.52,0.23,-0.05,1.26,-0.84
8264,20150914,-0.4,-0.56,-0.41,-0.71,-0.49,-0.54,-0.47,0.49,-0.49
8264,20150915,0,0.7,0.88,0.89,1.16,1.17,1.35,-0.38,0.5
8264,20150916,1.004,0.51,0.89,1.05,0.73,1.26,1.35,-1.75,0.78
8264,20150917,-0.3976,1.32,0.54,0.05,0.2,-0.3,-0.91,1.09,0.16
8264,20150918,-1.5968,0.58,0.51,0.36,-1.42,-1.83,-2.46,1.31,-0.23
8264,20150921,1.0142,-1.67,-0.63,-0.29,-0.06,0.35,0.57,-0.12,0.67
8264,20150922,-1.004,-1.68,-1.59,-1.21,-1.49,-1.5,-1.61,0.39,0.01
8264,20150923,-0.4057,-0.36,-0.62,-0.71,-0.46,-0.67,-0.5,2,-0.7
8264,20150924,0.611,-0.64,0.04,0.2,-0.74,-0.36,0.18,-0.56,-0.11
8264,20150925,0.6073,-3.25,-1.68,-1.18,-0.63,-0.25,0.28,-0.56,-0.39
8264,20150928,-1.2072,-4.06,-2.96,-1.72,-3.23,-2.92,-2.81,-0.27,-1.87
8264,20150929,0.2037,-1.79,-1,-0.4,-0.41,-0.23,0.18,-0.39,-0.52
8264,20150930,0.4065,1.86,1.26,0.83,2.02,1.93,1.79,0.38,1.27
8264,20151001,-0.8097,-0.42,-0.89,-0.34,0,-0.03,-0.25,0.64,0.27
8264,20151002,1.0204,2.5,1.74,1.2,1.78,1.86,1.54,-2.2,2.55
8264,20151005,1.0101,2.26,2.92,2.47,1.71,2.34,2.72,-2.05,0.75
8264,20151006,1.6,-0.66,-0.01,0.94,-0.94,-0.18,0.8,-3.13,-0.96
8264,20151007,-0.1969,1.85,1.42,0.94,1.24,1.16,1.3,-0.36,0.64
8264,20151008,0.3945,0.48,1.5,1.47,0.72,1.37,1.21,-1.57,-0.7
8264,20151009,0.5894,0.77,0.55,-0.01,0.61,-0.13,-0.7,0.42,0.82
8264,20151012,-0.9766,-0.64,-0.39,-0.57,-0.09,-0.23,-0.42,1.88,0.25
8264,20151013,0,-1.66,-1.12,-0.7,-1.19,-0.92,-0.82,-0.22,-0.71
8264,20151014,0.1972,-0.6,-0.75,-0.66,-0.58,-0.48,-0.71,-0.74,0.06
8264,20151015,-0.3937,3.13,2.15,1.84,1.62,1.17,1.57,0.64,0.91
8264,20151016,0,-0.23,-0.22,-0.22,0.19,0.07,-0.42,0.81,-0.17
8264,20151019,-1.3834,0.18,-0.27,-0.39,0.11,-0.26,-0.55,1.34,0.41
8264,20151020,0.2004,-0.66,0,0.43,-0.44,0.23,0.57,-1.06,-0.72
8264,20151021,-0.6,-1.74,-1.4,-1.26,-0.94,-1,-1.62,0.42,-0.23
8264,20151022,0,0.06,0.64,0.78,1.11,0.92,1.14,-0.75,-1.79
8264,20151023,-0.8048,1.2,0.74,0.47,0.84,0.46,1.06,1,0.35
8264,20151026,-0.6085,-0.91,-0.74,-0.93,-0.1,-0.26,-1.12,1.77,0.65
8264,20151027,-0.4082,-1.09,-1.77,-1.52,-0.45,-0.91,-1.49,1.7,0.46
8264,20151028,1.2295,3.13,2.73,2.26,1.58,2.05,2.51,-0.7,0.42
8264,20151029,-1.0121,-1.24,-0.78,-0.8,-0.45,-0.26,-0.47,-0.48,0.28
8264,20151030,0.818,-0.38,-0.34,-0.56,-0.08,0.19,-0.37,-1.05,0.4
8264,20151102,-0.8114,3,2.15,1.9,1.53,1.27,1.86,-1.02,0.17
8264,20151103,1.0225,0.98,0.58,0.93,0.21,0.38,0.46,-1.57,0.67
8264,20151104,-1.417,0.42,0.05,-0.01,-0.31,-0.25,-0.4,0.7,-0.26
8264,20151105,-0.8214,-0.9,-0.26,0,-0.2,-0.11,0.14,1.08,0.01
8264,20151106,-0.6211,1.18,0.52,0.7,0.47,-0.33,0.79,0.35,-0.19
8264,20151109,-1.0417,-0.13,-1.42,-0.92,-1.02,-0.95,-0.57,0.29,-0.14
8264,20151110,-0.4211,-0.75,-0.37,-0.23,0.07,0.08,0.18,0.91,-0.32
8264,20151111,-0.4228,-1.11,-0.96,-0.99,-0.68,-0.84,-1.15,1.4,-0.67
8264,20151112,-0.8493,-2,-1.87,-1.44,-1.64,-1.94,-2.08,0.68,-0.03
8264,20151113,-0.4283,-0.53,-0.85,-0.33,-1.12,-0.72,-0.42,-0.66,0.06
8264,20151116,0,-0.02,0.72,0.39,0.96,1.5,1.72,-1.04,0.43
8264,20151117,-0.8602,-0.41,-0.66,-0.61,-0.03,-0.53,-0.74,0.87,-0.77
8264,20151118,-0.2169,1.37,1.23,0.62,1.8,1.51,1.79,-0.54,-0.21
8264,20151119,0.2174,-0.42,0.23,-0.31,-0.18,-0.37,-0.53,0.23,0.13
8264,20151120,-0.4338,0.78,0.68,0.3,0.42,0.36,-0.28,0.9,-0.23
8264,20151123,0.2179,0.88,0.66,0.33,0.27,0.19,-0.09,0.04,0
8264,20151124,0.6522,0.65,0.8,0.97,0.36,0.54,1,-1.35,0.49
8264,20151125,0.216,1.69,0.88,0.5,0.61,0.04,0.05,-0.05,0.09
8264,20151127,-1.5086,0.79,0.56,0.34,0.21,0.04,-0.31,0.78,0.02
8264,20151130,0,-0.13,0.06,0.34,-0.65,-0.34,0.25,-0.67,0.15
8264,20151201,0.8753,0.36,0.16,0.51,0.74,0.8,1.04,0.48,0.19
8264,20151202,-1.7354,-0.77,-0.89,-1.01,-0.78,-1.31,-1.8,0.98,-0.05
8264,20151203,1.1038,-2.26,-1.1,-0.69,-1.56,-1.59,-1.32,-0.05,-0.03
8264,20151204,0.655,0.86,0.34,-0.09,1.51,1.05,0.82,1.98,-0.91
8264,20151207,-2.603,-2.18,-1.87,-2.15,-0.9,-1.47,-2.08,0.69,-1.37
8264,20151208,-0.4454,0.18,-0.39,-0.52,-0.24,-0.92,-1.25,1.06,-0.51
8264,20151209,0,-1.16,-0.82,-0.57,-0.93,-0.48,-0.66,-1.46,1.15
8264,20151210,0,0.94,0.37,0.44,0.43,0.17,0.74,-0.55,0.58
8264,20151211,-0.8949,-2.92,-2.16,-1.94,-2.17,-1.99,-2.63,0.46,-0.73
8264,20151214,-0.6772,-1.46,-0.88,-1.17,-0.18,-0.6,-0.88,1.44,-1.07
8264,20151215,-0.4545,1.33,0.94,0.85,1.09,1.22,1.88,0,0.64
8264,20151216,-0.4566,2.11,1.5,0.64,1.64,1.31,0.89,-0.19,-0.32
8264,20151217,-0.6881,-0.28,-0.79,-0.76,-1.48,-1.53,-2.04,0.71,-0.81
8264,20151218,1.1547,-0.47,-0.55,-0.23,-1.45,-1.28,-1.43,-0.79,0.07
8264,20151221,0.2283,0.92,0.55,0.15,0.83,0.6,0.77,-0.03,-0.05
8264,20151222,-0.6834,0.36,0.91,0.71,0.83,1.11,1.36,-1.1,0.69
8264,20151223,1.1468,1.54,1.63,1.78,1.22,1.99,2.73,-1.91,1.49
8264,20151224,0.4535,0.2,0.23,0.29,0.06,-0.1,-0.01,0.09,-0.14
8264,20151228,-0.9029,-0.91,-1.15,-1.18,-0.22,-0.55,-1.28,1.41,-1.09
8264,20151229,1.5945,1.13,0.9,0.66,0.95,0.88,1.05,0.23,0.22
8264,20151230,-1.1211,-0.88,-0.77,-0.6,-0.69,-0.88,-1.26,0.51,-0.5
8264,20151231,0.4535,-0.83,-0.69,0.19,-0.79,-0.58,-0.44,-0.97,0.97
8264,20160104,-0.6772,-1.9,-1.74,-1.41,-1.64,-1.02,-0.92,-1.93,0.62
8264,20160105,-0.4545,-0.24,-0.04,-0.05,-0.01,-0.07,-0.22,0.64,-0.88
8264,20160106,-1.1416,-2.24,-1.41,-1.05,-1.79,-2,-2.69,1.91,-1.07
8264,20160107,0,-3.47,-3.11,-2.43,-2.59,-2.41,-2.87,0.88,-1.11
8264,20160108,0.2309,-1.89,-1.42,-1.28,-1.16,-1.23,-1.21,-0.12,0
8264,20160111,-2.0737,-1.91,-1.27,-1.17,-0.79,-0.5,-0.99,1.65,-0.56
8264,20160112,-0.9412,0.1,-0.29,-0.81,0.83,0.32,-0.36,1.02,-0.11
8264,20160113,0.2375,-4.04,-3.42,-2.44,-3.33,-2.51,-3.15,0.13,-1.28
8264,20160114,-0.237,2.05,1.62,1.11,1.36,1.45,1.76,-0.59,1.26
8264,20160115,-1.4252,-1.94,-2.07,-2.18,-1.79,-1.99,-2.44,0.36,-1.48
8264,20160119,0.241,-2.07,-1.67,-1.65,-0.83,-0.97,-1.57,1.59,-2.37
8264,20160120,-0.9615,1.16,0.61,-0.32,0.03,-0.76,-1.17,-0.04,0.46
8264,20160121,1.2136,1.01,0.56,1.12,0.36,0.85,1.18,-2.69,0.79
8264,20160122,1.9185,2.51,2.36,2.17,2.26,2.42,1.98,-0.18,1.04
8264,20160125,-0.7059,-2.07,-2.05,-2.21,-1.86,-2.45,-3.36,1.58,-1.54
8264,20160126,1.1848,1.38,1.81,2.05,1.49,2.45,3.22,-1.96,0.95
8264,20160127,0.9368,-2.06,-1.3,-0.22,-1.59,-0.63,0.35,-0.5,-0.09
8264,20160128,-0.232,-0.87,0.22,0.92,-0.54,0.04,1.12,0.4,-0.8
8264,20160129,1.3953,2.69,3.01,2.2,2.88,3.11,3.01,-1.19,0.93
8264,20160201,-1.3761,0.23,-0.14,-0.47,0.31,0.03,-0.55,0.38,0.1
8264,20160202,-1.1628,-2.38,-2.17,-1.7,-2.62,-2.27,-3,1.24,-2.08
8264,20160203,1.6471,-0.31,-0.03,0.71,0.46,1.12,1.77,-2.41,0.94
8264,20160204,0,1.08,0.98,0.41,0.83,0.74,1.5,-2.17,1.78
8264,20160205,-0.6944,-3.51,-2.31,-1.67,-3.1,-1.81,-1.54,-0.79,-2.01
8264,20160208,-0.2331,-3.5,-1.58,-1.36,-2.65,-2.2,-2.9,1.19,-2.79
8264,20160209,-1.8692,-1.04,-0.95,-1.08,-0.04,-0.44,-1,1.83,0.24
8264,20160210,-0.2381,-0.03,-0.09,-0.29,0.44,0.11,-0.61,0.76,0.71
8264,20160211,0.2387,-0.48,-1.07,-1.25,-0.95,-1.57,-2.6,0.53,0
8264,20160212,1.9048,2.23,1.92,1.64,1.96,2.34,2.91,-1.26,0.85
8264,20160216,-0.9346,2.94,2.05,1.54,2.73,2.39,1.99,-1.38,1.46
8264,20160217,1.6509,2.68,1.78,1.7,2.49,2.06,2.21,-2.33,1.17
8264,20160218,-0.464,-0.97,-0.4,-0.63,-0.79,-0.28,-0.65,0.09,-0.43
8264,20160219,-0.6993,0.78,0.2,-0.24,0.39,-0.45,-0.92,1.47,0.88
8264,20160222,0.939,1.37,1.39,1.31,1.38,1.92,2.64,-1.63,0.94
8264,20160223,-0.9302,-1.49,-1.11,-0.86,-0.95,-1.32,-2.26,1.53,-0.24
8264,20160224,0.7042,0.88,1.08,0.66,0.61,0.75,0.41,-0.19,0.09
8264,20160225,0,0.2,0.71,0.5,1.02,0.99,1.14,0.47,0.35
8264,20160226,-0.4662,1.36,0.92,1,0.9,0.47,1.37,-2.06,1.3
8264,20160229,0.7026,-0.29,0.23,0.12,-0.54,-0.5,-0.57,-0.81,-0.85
8264,20160301,0,1.78,1.59,1.7,2.37,2.04,2.68,-0.17,1.18
8264,20160302,0.4651,2.07,1.41,1.69,0.6,1.13,2.65,-2.64,0.2
8264,20160303,0.6944,0.57,1,1.48,0.82,1.36,2.49,-2.05,-0.79
8264,20160304,1.8391,0.68,0.72,1.28,0.45,0.56,1.63,-1.04,0.16
8264,20160307,1.1287,2.14,2.29,3.06,0.43,0.85,1.57,-2.41,-0.52
8264,20160308,-1.1161,-2.96,-2.22,-2.08,-1.79,-2.11,-3.08,3.64,2.12
8264,20160309,1.1287,0.35,0.85,1.12,0.27,0.63,0.76,-0.1,0
8264,20160310,0,-1.49,-1,-0.62,-0.54,-0.02,0.36,0.6,0.51
8264,20160311,0.6696,2.03,1.76,1.52,2.11,2.25,2.58,-1.94,-0.67
8264,20160314,-0.6652,0.91,-0.06,-0.32,-0.07,-0.51,-0.48,-0.09,0.31
8264,20160315,-0.6696,-2.91,-1.34,-1.25,-1.14,-0.78,-0.87,2.23,0.81
8264,20160316,0.8989,0.06,0.69,0.67,0.77,1.24,1.3,-1.17,-1.34
8264,20160317,2.0045,1.09,1.67,1.32,0.68,1.18,1.54,-0.91,-0.81
8264,20160318,-0.655,1.42,0.99,0.43,0.93,0.68,0.5,-0.84,0.26
8264,20160321,0.2198,0.63,0.33,-0.04,0.17,-0.06,-0.12,-0.17,0.36
8264,20160322,0.4386,0.24,-0.26,-0.51,0.11,-0.04,-0.07,-0.08,0.48
8264,20160323,-1.9651,-2.8,-2.29,-1.74,-1.48,-1.42,-2,3.17,1.99
8264,20160324,-0.2227,0.42,0.24,0.56,-0.02,0.25,0,-0.57,-0.3
8264,20160328,0.2232,-0.49,-0.15,-0.04,0.04,-0.03,0.02,0.81,0.43
8264,20160329,-0.2227,2.72,2.33,0.92,1.4,1.45,0.67,-0.16,0.24
8264,20160330,-0.2232,0.43,0.38,0.39,0.26,0.26,0.42,0.07,0.32
8264,20160331,-0.2237,0.78,-0.1,-0.35,0.38,0.1,-0.02,-1.11,-0.31
8264,20160401,-1.1211,0.95,0.5,-0.09,0.58,0.31,-0.12,1.13,0.54
8264,20160404,-0.907,0.34,-0.66,-0.49,-0.6,-1.02,-0.96,0.51,0.33
8264,20160405,-0.4577,-1.24,-0.84,-0.63,-0.85,-1.11,-1.39,0.18,-0.14
8264,20160406,0.9195,1.89,1.04,0.72,1.73,0.97,1.11,-1.47,0.57
8264,20160407,-0.2278,-1.06,-1.22,-0.89,-1.37,-1.21,-1.79,0.29,-0.29
8264,20160408,1.8265,-0.2,0.35,0.71,0.15,0.71,1.13,-0.65,0.15
8264,20160411,0.4484,-0.51,0.05,0.42,-0.64,-0.18,0.55,0.07,0.45
8264,20160412,1.7857,0.53,1.03,1.7,0.69,1.24,2.4,-1.39,0.2
8264,20160413,0.6579,2.71,2.18,1.3,1.9,1.81,2.05,-1.34,1.16
8264,20160414,-0.8715,0.56,0.17,0.07,0.05,-0.28,0.13,-0.14,-0.08
8264,20160415,-0.2198,0.17,-0.04,-0.08,0.04,0.06,-0.15,0.43,-0.03
8264,20160418,0.2203,1.16,0.73,0.33,0.59,0.64,0.71,-0.34,-0.07
8264,20160419,2.4176,-0.5,0.22,0.9,-0.19,0.72,1.43,-0.62,0.63
8264,20160420,1.7167,0.35,0.3,0.28,0.32,0.24,0.9,-1.05,-0.02
8264,20160421,-0.6329,0.47,-0.28,-0.23,-0.14,-0.61,-1.01,-1.06,-0.54
8264,20160422,-0.6369,1,0.8,0.86,0.48,0.82,1.34,-1.25,-0.01
8264,20160425,0,-0.69,-0.7,-0.24,-0.54,-0.6,-1.03,1.55,0.85
8264,20160426,1.0684,0.24,0.99,0.88,0.49,1.13,1.23,-0.84,-0.05
8264,20160427,0.4228,0,0.2,0.57,0.28,0.74,1.15,-0.65,-0.2
8264,20160428,0.6316,-0.95,-0.78,-0.59,-1.23,-1.14,-1.4,0.73,0.45
8264,20160429,0.8368,-1.06,-0.74,-0.2,-0.8,-0.78,-0.04,0.69,-0.01
8264,20160502,-0.8299,0.34,0.34,-0.05,0.8,0.5,0.42,0.98,0.36
8264,20160503,-1.2552,-1.71,-1.45,-1.15,-1.35,-1.54,-2.17,1.6,1.31
8264,20160504,-0.4237,-1.58,-0.65,-0.4,-0.92,-0.8,-1.13,1.31,0.49
8264,20160505,-0.6383,-0.37,-0.97,-0.25,-0.25,-0.12,0.11,0.27,-0.06
8264,20160506,0.8565,-0.35,0.43,0.15,0.36,0.27,0.33,0.33,-0.34
8264,20160509,-1.9108,0.9,0.06,-0.46,0.36,-0.27,-1.13,0.95,1.16
8264,20160510,1.9481,0.64,0.71,0.68,1.19,1.23,2.14,-0.65,-0.48
8264,20160511,1.4862,-1.45,-0.99,-0.39,-1.29,-1.02,-0.21,0.41,-0.57
8264,20160512,0,-1.77,-1.16,-0.96,-0.48,-0.41,-0.57,1.3,-0.83
8264,20160513,-0.2092,-0.02,-0.41,-0.56,-0.58,-0.89,-1.31,0.06,0.31
8264,20160516,0.6289,1.43,1.08,0.54,1.26,0.94,1.16,-0.77,0.35
8264,20160517,0.625,-1.42,-1.35,-1.22,-0.73,-0.64,-0.15,-1.56,0.1
8264,20160518,-0.4141,0.58,0.36,0.43,0.03,-0.23,0.62,0.32,0.25
8264,20160519,-0.8316,-0.91,-0.95,-0.88,-0.38,-0.26,-0.65,0.31,0.17
8264,20160520,0.2096,2.09,1.6,0.91,1.26,1.18,0.96,-1.21,0.65
8264,20160523,-0.6276,1,0.32,0.23,0.02,-0.2,-0.15,-0.24,0.4
8264,20160524,-0.2105,2.03,1.93,1.39,1.67,1.36,1.31,0.06,0.21
8264,20160525,1.2658,0.81,0.77,0.93,0.59,1.16,1.54,-1.54,0.9
8264,20160526,0.2083,-0.4,0.17,-0.41,-0.06,-0.04,-0.43,0.44,-0.17
8264,20160527,0.2079,1.12,0.63,0.34,0.79,0.54,0.52,-0.23,0.08
8264,20160531,-0.2075,0.66,0.71,0.15,0.21,0.24,0.25,-0.63,-0.13
8264,20160601,0.6237,0.93,0.87,0.81,0.4,0.32,0.07,-0.13,0.14
8264,20160602,0.6198,1.08,0.22,0.2,0.89,0.67,0.23,-0.64,-0.11
8264,20160603,0.616,-0.85,-0.44,-0.3,-0.66,-0.39,-0.9,0.62,0.72
8264,20160606,1.2245,1.37,1.31,2.23,0.88,0.9,1.69,-1.38,-0.14
8264,20160607,0.4032,-0.05,0.33,0.73,0.12,0.61,0.24,0,0.33
8264,20160608,1.8072,0.74,0.77,1.25,0.26,0.34,0.23,0.55,0.25
8264,20160609,0,-1.36,-0.76,-0.62,-0.54,-0.49,-0.86,1.19,0.19
8264,20160610,-0.9862,-1.82,-1.5,-0.98,-1.58,-1.7,-2.2,1.56,0.48
8264,20160613,0.1992,-1.18,-1.04,-1.06,-0.98,-1.11,-1.11,0.24,-0.12
8264,20160614,-0.3976,-0.56,-0.3,-0.29,-0.21,-0.55,-1.03,0.57,-0.28
8264,20160615,-0.3992,0.59,0.28,0.26,0.18,0.18,0.28,-0.51,0.26
8264,20160616,-1.4028,-0.01,-0.05,-0.48,0,-0.17,-0.57,0.48,-0.28
8264,20160617,1.8293,-0.8,-0.07,0.27,-0.35,0.45,0.86,-0.94,0.12
8264,20160620,0.7984,1.56,1.27,0.88,1.21,0.98,1.07,-0.31,0.04
8264,20160621,-0.9901,-0.79,-0.42,-0.09,-0.25,-0.02,0.43,0.55,-0.03
8264,20160622,-0.6,-0.57,-0.51,-0.34,-0.14,-0.19,-0.27,0.11,0.19
8264,20160623,0.4024,1.74,1.82,1.56,1.7,1.75,2.28,-1.08,0.45
8264,20160624,-1.6032,-3.39,-3.09,-2.83,-4.22,-4.29,-5.51,2.01,-1.08
8264,20160627,-0.4073,-3.53,-3.33,-2.65,-3.07,-3.22,-4.38,2.82,-1.84
8264,20160628,2.045,2.31,1.71,1.62,2.1,2.03,2.65,-1.51,1.27
8264,20160629,1.002,1.85,1.53,1.47,2.14,2.02,2.23,-0.69,1.1
8264,20160630,-0.3968,1.03,1.36,0.97,1.5,1.51,1.8,0.7,-0.25
8264,20160701,0.996,1.3,0.81,1.1,0.34,0.11,0.34,-1.01,0.16
8264,20160705,-2.3669,-1.28,-1.34,-1.57,-0.98,-1.4,-2.72,1.88,-1.26
8264,20160706,0,0.97,0.76,0.5,0.66,0.61,0.73,-0.43,0.13
8264,20160707,-1.8182,0.53,0.28,0.39,0.46,0.02,0.17,-0.55,0.65
8264,20160708,0.6173,2.02,2.31,2.11,1.68,2,2.19,-0.62,0.93
8264,20160711,-0.2045,0.67,1.01,0.8,0.41,0.5,0.68,-0.13,0.31
8264,20160712,1.6393,1.44,1.24,1.53,0.85,1.06,2.17,-1.51,1.37
8264,20160713,-0.6048,-1.12,-0.3,-0.22,-0.36,0.06,-0.27,0.86,0.04
8264,20160714,0,-0.26,0.16,0.35,0.37,0.34,0.89,-0.61,0.43
8264,20160715,-0.4057,0.35,0.46,0.27,-0.05,0.04,0.06,-0.11,0.12
8264,20160718,-0.2037,0.28,0.26,0.12,0.13,0.19,0.26,-0.69,0.28
8264,20160719,-0.8163,-1.19,-0.63,-0.55,-0.25,-0.38,-0.54,0.64,-0.01
8264,20160720,-0.823,1.42,1.08,0.47,0.97,0.42,0.27,-0.8,0.28
8264,20160721,-0.2075,-0.41,-0.46,-0.15,-0.5,-0.35,-0.5,-0.33,-0.3
8264,20160722,-0.4158,0.46,0.51,0.6,0.68,0.56,0.54,0.31,-0.17
8264,20160725,-0.6263,-0.52,-0.46,-0.32,-0.01,-0.44,-0.51,-0.08,-0.56
8264,20160726,-0.4202,0.45,0.36,0.76,0.44,0.52,0.88,-0.25,-0.07
8264,20160727,-0.6329,0.91,0.54,0.06,-0.29,-0.73,-0.52,-0.92,-0.34
8264,20160728,0.2123,-0.33,-0.2,-0.19,0.31,0.29,0.11,0.24,0.26
8264,20160729,1.2712,0.19,-0.07,0.15,0.14,0.2,0.31,0.14,0.31
8264,20160801,-1.6736,0.01,0.03,-0.25,0.13,-0.64,-1.27,-0.06,-0.69
8264,20160802,-0.2128,-1.32,-1.08,-0.83,-1.23,-0.95,-0.91,0.46,0.51
8264,20160803,0.8529,1.06,0.95,1.29,0.48,0.78,1.36,-1.63,-0.17
8264,20160804,0.4228,0.06,0.04,0.14,0.18,-0.01,-0.04,0.58,0.03
8264,20160805,0,1.08,1.47,1.19,0.86,0.92,1.76,-1.27,-0.44
8264,20160808,0.6316,0.23,0.17,0.53,-0.22,-0.01,0.44,-0.46,0.13
8264,20160809,-0.6276,0.2,-0.04,-0.26,0.03,-0.18,-0.36,0.44,-0.19
8264,20160810,-0.6316,-1.52,-0.66,-0.81,-0.16,-0.33,-0.86,0.84,-0.04
8264,20160811,0.8475,0.64,0.68,0.57,0.56,0.72,0.7,-0.69,-0.05
8264,20160812,0.2101,0.35,0.05,-0.07,-0.01,-0.11,-0.33,-0.24,-0.24
8264,20160815,1.2579,1.01,0.96,1.06,0.56,0.5,1.24,-1.05,-0.21
8264,20160816,0.6211,-0.88,-0.6,-0.28,-0.78,-0.86,-0.46,-0.35,-0.05
8264,20160817,0.2058,-0.42,-0.18,-0.13,-0.17,0.09,-0.18,0.39,0.04
8264,20160818,0.8214,0.55,0.67,0.66,0.48,0.87,1.02,0.05,-0.05
8264,20160819,-0.4073,-0.17,0.05,0.03,0.2,-0.02,-0.19,-0.23,-0.29
8264,20160822,-0.818,0.45,0.37,0.17,0.16,-0.06,-0.24,0.16,0.38
8264,20160823,0.4124,0.76,0.54,0.64,0.5,0.44,0.64,-0.4,-0.12
8264,20160824,-1.0267,-1.31,-0.68,-0.48,-0.81,-0.51,-0.79,0.47,0.48
8264,20160825,-0.2075,-0.3,0.07,0.12,-0.02,0.08,0.23,0.44,-0.04
8264,20160826,0,0.45,-0.22,-0.15,-0.12,-0.44,-0.19,-0.46,-0.44
8264,20160829,-0.6237,0.61,0.64,0.63,0.37,0.74,0.81,-0.09,-0.04
8264,20160830,-0.8368,0.25,0.08,0.03,-0.23,-0.04,0.15,-0.43,-0.5
8264,20160831,-1.0549,-0.67,-0.54,-0.32,-0.41,-0.33,-0.36,0.26,0.25
8264,20160901,-0.8529,0.04,0.07,-0.08,0.22,-0.12,-0.48,0.62,0.1
8264,20160902,1.0753,0.48,0.82,0.91,0.57,0.9,0.85,0.04,-0.09
8264,20160906,0.6383,0.82,0.37,0.14,-0.03,0.05,0.08,-0.16,0.67
8264,20160907,0.6342,0.56,0.47,0.24,0.24,0.48,0.45,-0.64,0.13
8264,20160908,1.4706,0.59,0.32,0.53,-0.44,-0.1,0.44,-0.67,-0.1
8264,20160909,-1.4493,-2.92,-2.61,-2.04,-2.6,-2.75,-2.73,-0.18,-0.04
8264,20160912,0,1.52,1.02,0.77,1.44,1.33,1.21,-0.26,0.33
8264,20160913,-1.2605,-1.88,-1.57,-1.44,-1.45,-1.73,-2.29,0.18,-0.04
8264,20160914,-0.2128,0.58,-0.11,-0.15,-0.03,-0.28,-0.67,0.35,-0.08
8264,20160915,0.4264,1.17,1.16,0.8,1.08,1.11,1.08,0.1,-0.34
8264,20160916,0,0.19,0.19,0.18,-0.35,-0.29,-0.59,0.1,0.01
8264,20160919,0.6369,0.72,0.46,0.13,0.18,0.53,0.62,0.05,0.2
8264,20160920,0.6329,1.46,0.05,-0.37,-0.15,-0.39,-0.52,0.02,-0.34
8264,20160921,0.8386,1.21,0.86,0.93,1.04,1.49,1.75,0.58,0.52
8264,20160922,0.6237,1.27,1.48,0.83,0.82,0.91,0.89,-0.21,0.36
8264,20160923,-1.2397,-0.37,-0.25,-0.17,-0.51,-0.75,-0.9,-0.34,0.23
8264,20160926,0.6276,-0.87,-1.21,-1.01,-0.76,-0.68,-0.82,0.45,0.29
8264,20160927,-0.8316,0.8,0.53,0.13,0.72,0.33,0.15,0.03,-0.21
8264,20160928,1.0482,0.16,0.46,1.02,0.16,0.92,1.88,0.26,0.97
8264,20160929,0.2075,-1.81,-1.07,-0.47,-1.05,-0.93,-0.73,0.41,0.42
8264,20160930,0.207,1.46,1.1,1.24,0.88,0.93,1.26,-0.33,0.11
8264,20161003,0.2066,-0.06,-0.13,-0.16,-0.29,-0.35,-0.41,-0.07,0.1
8264,20161004,-0.6186,-0.74,-0.47,-0.53,-0.5,-0.63,-0.56,-0.57,-0.02
8264,20161005,0.8299,0.97,0.8,0.96,0.42,0.85,1.39,-0.79,-0.45
8264,20161006,-0.2058,-1.09,-0.47,-0.08,-0.16,0.02,0.01,0.77,0.16
8264,20161007,0,-0.68,-0.71,-0.43,-0.58,-0.65,-0.43,0.18,0.09
8264,20161010,1.2371,1.2,0.82,0.73,0.54,0.63,0.75,0.04,-0.11
8264,20161011,-0.611,-2.15,-1.72,-1.07,-1.59,-1.53,-1.41,0.05,0.43
8264,20161012,-0.6148,-1,-0.16,0.03,-0.06,0.16,-0.03,0.59,0.45
8264,20161013,0.8247,-1.05,-1.3,-1.11,-0.37,-0.37,-1.04,0.11,0.47
8264,20161014,0,-0.82,-0.24,0.08,-0.15,-0.11,0,0.34,-0.04
8264,20161017,0,-0.76,-0.6,-0.01,-0.29,-0.24,-0.37,0.51,0.14
8264,20161018,0.2045,0.5,0.41,0.3,0.72,0.61,0.83,-0.3,0.4
8264,20161019,0.4082,-0.05,0.35,0.69,0.22,0.49,0.93,-0.35,-0.54
